name,artist,id,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
Danger! High Voltage (Soulchild Radio Mix),Electric Six,1vRBB8zppBMnZawmRpRffx,0.657,11,0,0.153,214600,4,0.699,-4.718,0.0297,2.15E-05,123.017,0.0525,0.523,"0
",1
Wonderlust King,Gogol Bordello,5lhl1BuBHERehZokNToaJz,0.57,2,1,0,238040,4,0.891,-4.521,0.161,0.0153,134.963,0.0719,0.608,"0
",1
Hip To Be Square,Huey Lewis & The News,648BMGrt98kUbLo24A4vgj,0.668,9,1,0.000347,245467,4,0.779,-11.089,0.0325,0.0025,140.873,0.139,0.963,"66
",1
Waltz #2 (XO),Elliott Smith,6pzmC5wnMeue9QZbuhWaX3,0.633,10,1,6.92E-05,280107,3,0.49,-7.668,0.0255,0.395,132.178,0.0886,0.66,"0
",1
The Riddle,Nik Kershaw,4DFHOaiMTmqtrSffaJa89c,0.564,9,1,0.000395,232933,4,0.449,-14.1,0.0281,0.195,101.842,0.0943,0.941,"0
",1
Out Ta Get Me,Guns N' Roses,0DEGMFohkJUQprEG1wU4SN,0.408,11,1,0.127,263867,4,0.966,-8.069,0.0842,0.0391,140.646,0.366,0.343,"0
",1
Black Is Black,Los Bravos,6lazLV13sV8VNGJTjL4Zeu,0.575,2,1,5.16E-06,176600,4,0.843,-5.931,0.0584,0.239,128.169,0.0764,0.858,"58
",1
Breathe (2 AM),Anna Nalick,5auMzVHFr5Zfw6IbKarZ56,0.386,2,1,0,279827,3,0.452,-7.715,0.0278,0.417,169.837,0.0881,0.287,"67
",1
Use Me - Single Version,Bill Withers,0xt3oHUZchlHPhiWXoADM5,0.766,11,0,0.00246,222093,4,0.661,-10.187,0.0542,0.0432,154.534,0.0762,0.955,"0
",1
Evil In A Closet,In Flames,5uV4BkRSSVZCsCdhsvHzOg,0.507,1,1,0.795,242373,4,0.9,-5.085,0.0425,8.66E-05,83.889,0.129,0.641,"0
",1
Sofa Song,The Kooks,1LM6kwIYSY6864gf0tstlr,0.31,8,0,2.23E-05,133253,4,0.94,-3.823,0.135,0.00962,160.058,0.274,0.786,"50
",1
The Warrior's Code,Dropkick Murphys,0wyV8Z5VnuDX0KFt56DkiS,0.323,3,1,5.61E-06,149711,4,0.989,-1.734,0.151,0.00026,90.519,0.16,0.457,"0
",1
Let's Dance - 1999 Remaster,David Bowie,0F0MA0ns8oXwGw66B2BSXm,0.619,10,0,0.205,457133,4,0.703,-9.414,0.0525,0.00388,115.043,0.163,0.709,"4
",1
Life in Technicolor,Coldplay,1rkbMXhEjIytsUGbhoR5pn,0.289,9,1,0.944,149133,4,0.662,-10.482,0.0347,0.0102,131.053,0.498,0.254,"50
",1
Hide Away,Laleh,1bRtqMyKD1n3QIvUUhaEh8,0.579,0,1,6.04E-05,231667,4,0.217,-13.363,0.0392,0.952,123.859,0.117,0.0786,"37
",1
Kräm (så nära får ingen gå),kent,6mwzXxkU8SLbIcOCqCVuOg,0.334,5,1,0.0129,161667,4,0.716,-8.792,0.0416,3.74E-05,124.675,0.347,0.42,"40
",1
Ma Baker (ZDF Starparade 02.06.1977),Boney M.,48C219M8L2HGsFTLudljk5,0.743,2,0,3.42E-05,275707,4,0.668,-9.016,0.12,0.0343,128.982,0.29,0.903,"48
",1
I Wanna Be Adored,The Stone Roses,1U3XgEP8gEpn7jdzoeamci,0.522,4,0,0.157,292040,4,0.72,-15.271,0.0271,0.0166,112.568,0.0922,0.606,"36
",1
Again,Lenny Kravitz,16gvJsVyauI16RqmOrwJJk,0.554,2,1,4.91E-05,228933,4,0.82,-5.035,0.0296,0.0186,79.147,0.161,0.752,"55
",1
To the Moon & Back,Savage Garden,2Jmo3B3MXTKddplyXDBZwY,0.584,0,0,7.25E-06,341067,4,0.76,-7.369,0.0359,0.0205,104.101,0.1,0.325,"0
",1
McFearless,Kings of Leon,4MJ2i39ccvaQl8GhatEmES,0.362,2,1,2.08E-05,189147,4,0.931,-2.945,0.0753,0.000461,147.358,0.24,0.339,"0
",1
Ghost Town (Re-Recorded),The Specials,7iOA86nwA7RF3GwMa93H0v,0.381,0,1,0.00456,316040,4,0.818,-5.089,0.0423,0.00775,154.609,0.469,0.88,"38
",1
Hot Stuff,Donna Summer,6RVevoPzbGygqvm6LxHAuf,0.797,0,1,0.132,400440,4,0.738,-13.87,0.0341,0.00254,120.494,0.0433,0.964,"0
",1
Redneck,Lamb of God,6Q5j7UxkHMETQrn1ZCuoCE,0.512,2,1,0.000167,220880,4,0.996,-2.1,0.114,5.63E-05,130.931,0.347,0.0601,"0
",1
Pink Moon,Nick Drake,1CbPLR6Xjo2nc0Pf13N0RS,0.655,3,1,0.122,123173,4,0.255,-15.543,0.0429,0.85,82.569,0.136,0.446,"0
",1
Want You Bad,The Offspring,0Cx4kVgwI6ywC1RydDPzS5,0.488,4,1,0,202307,4,0.969,-4.252,0.0498,5.43E-05,105.529,0.119,0.651,"0
",1
Fairytale of New York (feat. Kirsty MacColl),The Pogues,1o3WjpkKeHC4LcVmOhIt6j,0.319,2,1,4.73E-05,272200,4,0.651,-6.335,0.0342,0.501,118.501,0.241,0.474,"12
",1
Life Is Wonderful,Jason Mraz,4MW6iAySicumcMCbScZPCG,0.611,8,0,0,260467,4,0.409,-9.286,0.0318,0.156,97.944,0.0496,0.394,"49
",1
Scream Aim Fire,Bullet For My Valentine,45YjbmNrNU5JIUqDeVpVkR,0.359,2,1,5.89E-06,266440,4,0.994,-4.232,0.084,0.000116,100.146,0.0816,0.16,"49
",1
Beautiful Disaster - Live,Kelly Clarkson,0RsDAU5gvvs1rRZ6VNKBOJ,0.42,7,1,1.57E-05,274228,4,0.224,-8.865,0.029,0.925,107.16,0.972,0.223,"0
",1
Reflect The Storm,In Flames,0EQksiFSpjKbT4CDr5UiFH,0.405,3,1,0.215,256575,4,0.978,-4.2,0.109,0.00136,104.982,0.309,0.0645,"0
",1
Highway Star,Deep Purple,79q7xFOodcfIVbpNHjE2gB,0.252,9,0,0.014,367947,4,0.874,-6.596,0.0602,0.00307,172.804,0.122,0.377,"47
",1
Avalon - Remastered,Roxy Music,7iWIdiJlKvJ4PjFYVrWLUU,0.759,0,1,0.619,256840,4,0.563,-8.643,0.0338,0.699,136.67,0.144,0.86,"64
",1
Clamour For Glamour,The Ark,1DFp8TBMisYVToAMCGjaaH,0.675,9,1,0.0108,190507,4,0.765,-4.333,0.0564,0.00508,148.873,0.188,0.651,"42
",1
Condemned,In Flames,6TQDscUm2RJfjQnng18gHh,0.397,0,0,0.271,214320,4,0.98,-3.377,0.0612,4.50E-05,159.997,0.102,0.19,"0
",1
Invisible Touch - Remastered,Genesis,480dDrqG7LO6qDaphHeXlM,0.623,0,1,0.00184,210133,4,0.94,-5.731,0.0365,0.202,131.037,0.0472,0.837,"69
",1
Space Oddity - 1997 Remaster,David Bowie,5BSkUsTWQWfctzP5EF8XnK,0.312,0,1,2.62E-05,317173,3,0.35,-16.098,0.0329,0.0546,139.683,0.495,0.495,"34
",1
Wicked game,HIM,0rZTJmLQx7IquBctp98d0z,0.481,4,1,2.86E-05,245867,4,0.831,-5.071,0.0627,0.00696,119.851,0.106,0.497,"37
",1
Some Say,Sum 41,0stledYnarjj3ZcMEwd7hC,0.374,1,1,9.61E-06,206100,4,0.875,-4.967,0.0885,0.00236,162.662,0.263,0.237,"0
",1
Forever Angel,Axel Rudi Pell,6eYeX8fwO6JJchuxr2aWkd,0.358,6,1,2.05E-06,360680,4,0.579,-4.428,0.0308,0.000624,136.098,0.357,0.244,"0
",1
Superbeast,Rob Zombie,2lJvciTEU834w2Yl7VVueJ,0.525,11,0,0.765,219661,4,0.973,-4.428,0.0562,0.000113,154.042,0.431,0.325,"0
",1
Ghost Prototype I - Measurement Of Thought,Scar Symmetry,3wxumjnXmyjYfUYLFl35P1,0.461,11,0,0.00251,275667,4,0.975,-2.685,0.0738,5.33E-05,90.001,0.0997,0.597,"0
",1
Paperthin Hymn,Anberlin,6VSmHLLvYAAkzrYFT3LloU,0.298,5,1,0,197480,4,0.597,-12.107,0.0343,0.00111,180.434,0.0819,0.536,"54
",1
The Bird and the Worm,The Used,2OsB5mygafbQxTwznXC0eP,0.299,6,0,1.21E-05,225040,3,0.933,-6.874,0.17,0.0742,180.092,0.0723,0.205,"48
",1
From the Inside,Linkin Park,1h4qhOmbd7eQLeMNOg8nWQ,0.466,1,0,0,173933,3,0.965,-2.597,0.0904,0.042,95.028,0.101,0.453,"52
",1
Don't Let The Man Get You Down,Fatboy Slim,1LJZlSRLtkxH6bTn2N68t2,0.562,9,1,9.86E-05,241707,4,0.739,-4.749,0.0737,0.218,169.916,0.28,0.641,"0
",1
Black Thumbnail,Kings of Leon,6xFk9F3QkQyApVxy7kzPEm,0.356,9,1,0.000114,239547,4,0.844,-3.628,0.057,0.00361,131.529,0.238,0.183,"0
",1
Princess of the Night,Saxon,7p4zynej1pHyz9wsR5PmDf,0.334,3,0,0.00015,242469,4,0.837,-5.332,0.056,0.00032,107.035,0.0775,0.673,"0
",1
Won't Go Home Without You,Maroon 5,5kTvymHsmlmcy5yQWbWO1U,0.737,3,1,0,231173,4,0.615,-3.76,0.0317,0.0149,110.023,0.102,0.41,"0
",1
Punk Rock Song,Bad Religion,3cAeRRvExh8FwzWPQqMhsS,0.318,1,0,0.000244,147173,4,0.984,-4.673,0.0806,0.000215,177.229,0.386,0.716,"0
",1
Miss You Love,Maria Mena,1DH9Jw14TpkKzNIwbCFB6p,0.522,6,0,0,189627,4,0.365,-8.372,0.0287,0.411,84.015,0.12,0.307,"36
",1
P.Y.T. (Pretty Young Thing),Michael Jackson,4QnQm6gu3zGUSKAQ6AKm9q,0.887,11,0,0.000162,238733,4,0.78,-5.865,0.0442,0.224,127.328,0.0971,0.955,"0
",1
Fluorescent Adolescent,Arctic Monkeys,6JouDQvtI0C7bBwBc5n7sO,0.652,1,0,7.84E-05,179533,4,0.824,-5.144,0.0278,0.00165,112.145,0.17,0.827,"0
",1
Country House,Blur,1IZNmbbRMnvmxoSMbkiqG7,0.332,9,1,0,237360,4,0.872,-7.739,0.0752,0.13,175.417,0.153,0.652,"0
",1
Forgotten,Linkin Park,5kBkdxl6uRdwtsGTONJa0z,0.615,8,0,0,194427,4,0.947,-3.817,0.11,0.0132,108.193,0.366,0.498,"42
",1
Tears In Heaven,Eric Clapton,2lJOKQmXQ5yiRyCTE5FyDE,0.705,9,1,0.00386,276867,4,0.324,-11.217,0.0246,0.842,79.051,0.201,0.494,"0
",1
Musik Non Stop,kent,0kNN4E7Ai5u5JprxgLJH3R,0.52,2,0,0,273949,4,0.705,-5.988,0.039,0.000289,106.018,0.0942,0.273,"46
",1
Glamorous,Fergie,45JvAuYKz0Wm06r9fHb22B,0.815,0,1,0,246587,4,0.756,-6.41,0.221,0.292,130.97,0.074,0.575,"0
",1
Columbus,kent,3RT4RYbwP0PagmsOnz0RiQ,0.521,10,1,0.00458,266693,3,0.672,-6.363,0.0293,0.00123,117.003,0.154,0.155,"42
",1
Tunnel Of Love - Intro/The Carousel Waltz,Dire Straits,5ciZrSffMcqayYnqBXhgw7,0.488,5,1,0.00293,490933,4,0.763,-8.373,0.0359,0.197,137.455,0.22,0.57,"0
",1
Provider,N.E.R.D,6H99B8iTsXgCpRzGpyVgCS,0.697,11,0,0,258670,4,0.771,-6.295,0.0599,0.244,79.927,0.295,0.617,"0
",1
505,Arctic Monkeys,4YV8E0rhGlPhyz6ZrO9k54,0.523,0,1,9.30E-05,253587,4,0.869,-5.837,0.0543,0.0027,140.225,0.0934,0.239,"0
",1
The Will To Death,John Frusciante,7kcOsD87LLIwxzoyo0Dy38,0.498,6,0,0.000279,228427,4,0.113,-16.097,0.0333,0.691,168.383,0.108,0.296,"0
",1
Drain You,Nirvana,0CrBz2gD7udQ6iv5oM0OO2,0.32,11,0,3.72E-05,223701,4,0.884,-10.193,0.0453,1.69E-05,132.918,0.126,0.256,"0
",1
Breathing,Yellowcard,0DxN6Ywom8nnndyQXdSBPy,0.382,4,0,0,218707,4,0.932,-3.726,0.0716,3.50E-05,179.581,0.243,0.57,"61
",1
Can I Play with Madness - 1998 Remaster,Iron Maiden,0der44SzM8j3KYyB9HZQPj,0.312,2,1,0,211027,1,0.962,-6.586,0.0854,0.0678,141.892,0.272,0.572,"0
",1
Talk Dirty To Me,Poison,01R0Xdwje645C6xFCnMRvm,0.507,11,1,0.00248,223960,4,0.804,-13.267,0.044,0.0211,157.996,0.381,0.708,"56
",1
The Illusionist,Scar Symmetry,3jVDRW9h3wXCsTMgdcmckO,0.404,2,1,0.0012,271491,4,0.964,-3.668,0.062,5.58E-05,75.008,0.137,0.404,"0
",1
Both Sides Now,Joni Mitchell,1pjATX7sbd6Y4jMVqIvzHk,0.258,2,1,0.00149,345400,4,0.139,-13.522,0.0317,0.868,77.995,0.1,0.139,"66
",1
My Party,Kings of Leon,3l9P9fb8xQKhC6m8hFiM7f,0.398,11,1,0.0945,250813,4,0.858,-5.84,0.0405,0.00363,128.775,0.0594,0.688,"0
",1
Crucify,Tori Amos,0W4BtjtJcS4G1WWgKo1XUD,0.535,1,1,6.47E-05,298973,4,0.556,-10.657,0.0899,0.261,82.976,0.123,0.432,"40
",1
New Year's Day,U2,7w3klLQ4XYHxEdYL50qX9M,0.52,8,0,0.0244,258093,4,0.864,-4.243,0.0328,0.00253,133.465,0.507,0.6,"0
",1
Slaughter Of The Soul,At The Gates,2Vy4z1ZUN7RvN7syWI2yef,0.131,7,1,0.914,183093,4,0.975,-7.228,0.118,1.61E-06,79.467,0.0862,0.393,"51
",1
Million Faces,Paolo Nutini,4OWN4fxrnKhAZz6egeMybi,0.614,5,1,1.05E-05,221280,4,0.441,-10.114,0.0625,0.688,76.873,0.124,0.437,"43
",1
Child in Time,Deep Purple,21cp8L9Pei4AgysZVihjSv,0.331,9,0,0.607,619267,4,0.34,-14.784,0.0369,0.313,126.672,0.234,0.365,"56
",1
They Don't Care About Us,Michael Jackson,3ez5gbdzGrLTJyY5Xhxy3r,0.854,2,0,0.00871,284387,4,0.907,-5.167,0.169,0.188,89.926,0.321,0.742,"0
",1
Rock DJ,Robbie Williams,7oQSevUCbYs4QawXTHQVV1,0.712,7,1,0,260560,4,0.762,-4.307,0.0326,0.026,103.032,0.0981,0.842,"58
",1
I'm Like A Bird,Nelly Furtado,2ze7s5CrESggiWA3RpDYIy,0.622,10,1,3.87E-06,243160,4,0.616,-5.107,0.0349,0.147,89.673,0.218,0.598,"0
",1
Glory of Love,Peter Cetera,1eyq8cjUQ2daFthW2PC2GM,0.518,5,1,2.43E-06,258120,4,0.585,-8.485,0.0279,0.0778,144.998,0.31,0.312,"73
",1
Try Honesty,Billy Talent,3fPSHjVO4iwwGEhHvTwlNb,0.462,6,0,4.28E-05,253707,4,0.984,-3.559,0.114,0.000141,156.921,0.377,0.327,"61
",1
Danny&Lucy(11pm),Volbeat,3Klaxjon7FhhHlHDr1XsQu,0.38,2,0,0.00875,171933,4,0.981,-4.873,0.108,4.15E-06,122.422,0.0445,0.346,"0
",1
Rebel Monster,Volbeat,1cynWDiqq2XQAgPcPAPVDt,0.344,2,1,0.0218,174747,4,0.987,-4.698,0.15,2.95E-06,135.529,0.225,0.111,"0
",1
Nothing Else Matters - Instrumental Version,Apocalyptica,3RxE3PASwabEJSolUs1hh0,0.335,2,0,0.9,285533,3,0.194,-12.157,0.0333,0.575,137.675,0.0948,0.16,"0
",1
Standing In The Way of Control,Gossip,2WoZsxEDAqtoPJ3B7jcc1g,0.697,7,1,0.0361,256400,4,0.91,-6.23,0.03,0.00623,118.288,0.227,0.954,"24
",1
"All For Love - From ""The Three Musketeers"" Soundtrack",Bryan Adams,0T4wPYibBqtaiiPFuVyqlY,0.477,2,1,0,280027,4,0.569,-6.56,0.0272,0.207,74.819,0.12,0.119,"0
",1
Spoonman,Soundgarden,2Ekzm3AGOE0u3uXy6rhAZY,0.268,0,1,0.075,246373,3,0.794,-11.034,0.0341,2.85E-05,182.921,0.229,0.903,"0
",1
Pure Shores,All Saints,2vIEquOWG8DTVgwIOofocm,0.631,6,1,0.00042,268747,4,0.664,-9.197,0.0242,0.0498,100.618,0.0696,0.407,"51
",1
Millionaire,Kelis,5FJlVqsN2jQBu8uRpy3GqG,0.68,11,1,0,224933,4,0.847,-6.636,0.108,0.0217,176.051,0.0374,0.75,"60
",1
Low,Coldplay,1BBtng1KOF0JuC6bSNgGmp,0.466,4,0,0.0264,332105,4,0.882,-8.962,0.0442,0.0224,132.086,0.342,0.502,"52
",1
My Own Summer (Shove It),Deftones,1158ckiB5S4cpsdYHDB9IF,0.443,1,1,0.205,214760,4,0.781,-4.277,0.0377,1.33E-05,71.841,0.166,0.372,"68
",1
Don't Stop,Fleetwood Mac,4SXU3lUZ1eb4JWWbkQw43Y,0.686,9,1,2.20E-06,192133,4,0.632,-11.433,0.0353,0.0398,118.965,0.0686,0.88,"0
",1
King Of Fools (Edit),Edguy,3g7ELVxKlyTz6IrSNh0MI7,0.514,4,1,4.47E-06,209120,4,0.817,-5.691,0.0418,6.75E-05,122.001,0.133,0.209,"0
",1
Oh Yeah,Yello,3hcyxNuS7Ppe7OmqLmToAG,0.744,6,1,0.802,190107,4,0.682,-14.867,0.0555,0.00614,131.121,0.241,0.705,"0
",1
Out of My Mind,James Blunt,3zageWW7Zbqdo0edJI8StA,0.567,5,1,0.000569,213120,4,0.564,-6.303,0.0286,0.281,80.982,0.0983,0.391,"41
",1
A Boy Brushed Red Living In Black And White,Underoath,47IWLfIKOKhFnz1FUEUIkE,0.419,1,0,0,268000,4,0.932,-3.604,0.106,0.00171,169.881,0.137,0.445,"61
",1
I'm Kissing You,Des'ree,3qgCLmPcJcGq8flE6KxGO2,0.235,9,0,0.0279,291040,5,0.315,-13.206,0.0381,0.893,166.212,0.0906,0.0799,"0
",1
What’s Left of the Flag,Flogging Molly,2NFyWtBM9pTPszMMmxjVOl,0.204,7,1,2.45E-05,218960,4,0.956,-4.35,0.0896,0.00336,156.108,0.303,0.557,"0
",1
Gravity,Sara Bareilles,4oa14QBfWRDfJy2agySy0L,0.27,0,1,0,232760,4,0.275,-10.357,0.0356,0.834,168.653,0.146,0.232,"71
",1
Cancer,My Chemical Romance,0GgN4MhR5GKn5IcKN0e0rG,0.457,4,1,0,142973,4,0.515,-4.31,0.0261,0.358,74.984,0.278,0.222,"65
",1
It Feels So Good,Sonique,6ukJXqRAorZSchjW4NawEf,0.636,5,0,0.000871,242867,4,0.688,-7.273,0.0297,0.0131,134.987,0.1,0.587,"0
",1
Sing Hallelujah!,Dr. Alban,1ohbjkuczl6hEoYEo931PH,0.759,5,0,0.0167,240933,4,0.822,-7.268,0.0367,0.00136,124.713,0.131,0.94,"2
",1
Lovers in Japan,Coldplay,5qPGi9p8VqcizfdgWxtmLt,0.202,7,1,0.696,411013,4,0.733,-7.599,0.0446,0.0427,118.223,0.243,0.0728,"53
",1
It Must Be Love,Madness,2ohy1uevBkPZc4ibN8wMHU,0.538,7,1,6.77E-05,200120,4,0.521,-7.332,0.0334,0.383,147.13,0.188,0.621,"0
",1
March to The Shore,In Flames,2FRVieffn3CH6MkJ6EXQ6g,0.474,3,1,0.000316,206053,4,0.983,-3.455,0.137,4.39E-05,119.946,0.122,0.181,"0
",1
Smooth Operator - Single Version,Sade,3oQ2qU2IFxL1Qp4pXQrYte,0.729,9,0,0.00178,258307,4,0.578,-6.643,0.0323,0.217,119.334,0.0278,0.961,"0
",1
Cocaine,Eric Clapton,2pQ6i5Ll6ggtG5T4RK5J9G,0.682,9,1,0.00716,213320,4,0.546,-11.551,0.0256,0.013,104.652,0.246,0.678,"0
",1
Brother Louie,Modern Talking,0XbC1z6tfhd2167ca1icMk,0.783,0,0,0.0236,222667,4,0.836,-9.223,0.0486,0.396,108.966,0.135,0.831,"0
",1
Joga,Björk,4tp6vyJpXa0Vr73IYerX28,0.319,1,0,0.000181,305360,4,0.683,-6.942,0.0589,0.394,146.19,0.0807,0.26,"0
",1
Stand by Me,Ben E. King,7jmHyHMEqm9MJWiMAneF05,0.632,9,1,4.95E-06,175493,4,0.232,-12.326,0.0318,0.428,119.136,0.215,0.673,"63
",1
Suerte (Whenever, Wherever),1YIoEGlYIrlir1FOdWmSe8,0.765,1,0,0,194733,4,0.847,-4.745,0.0329,0.176,108.982,0.26,0.907,Shakira,1
Get Over It,OK Go,0SLOiJClXkAZluClYpke95,0.389,2,1,0,196760,4,0.767,-4.314,0.149,0.00127,184.926,0.435,0.544,"54
",1
Blood Brothers,Papa Roach,40prrJvM3P7xOg393SU4Hy,0.468,2,0,1.45E-06,213800,4,0.962,-3.331,0.0604,0.000361,169.209,0.262,0.583,"0
",1
Roulette,System Of A Down,6Jj1Bb2s0gAOhH4yCGjDvh,0.475,5,0,0.00729,201200,4,0.477,-7.527,0.0266,0.552,129.006,0.133,0.227,"1
",1
Kids with Guns,Gorillaz,0eEgMbSzOHmkOeVuNC3E0k,0.838,4,0,0.714,225773,4,0.475,-5.505,0.036,0.000417,106.217,0.226,0.711,"66
",1
Breathless,Shayne Ward,0np3m3ZA3ujWO5IHUqWFLW,0.507,2,1,0,227147,4,0.58,-5.621,0.04,0.469,123.934,0.0721,0.493,"45
",1
Film Noir,The Gaslight Anthem,3Hn4mCs7Ba6Xobp7MnABzF,0.56,5,1,0,209333,4,0.827,-4.349,0.0461,0.1,135.994,0.0756,0.488,"0
",1
The Heart Asks Pleasure First / The Promise - Edit,Michael Nyman,2Yjv7MOdst5y6fFsq4cKOL,0.208,9,0,0.92,191867,3,0.276,-14.648,0.0293,0.961,177.108,0.129,0.231,"57
",1
Beep,The Pussycat Dolls,2jFlMILIQzs7lSFudG9lbo,0.938,7,1,0,229360,4,0.735,-6.382,0.0434,0.00952,103.7,0.0998,0.55,"0
",1
Strict Machine,Goldfrapp,55RLKc7yK5JlcxGJpabRIi,0.634,6,1,0.16,231453,4,0.59,-7.66,0.0294,0.0248,125.998,0.112,0.45,"0
",1
Come Around,M.I.A.,6Fs41sN4bnd9ghw7bkJpyc,0.852,8,1,2.34E-05,234173,4,0.852,-6.842,0.0483,0.307,120.084,0.73,0.854,"51
",1
You Can't Always Get What You Want,The Rolling Stones,0ZuakeQBWB9VBFBDcCAcIC,0.313,0,1,6.40E-05,448760,4,0.625,-9.631,0.0651,0.652,84.044,0.258,0.487,"0
",1
I'm Coming Out,Diana Ross,0ew27xRdxSexrWbODuLfeE,0.739,5,1,0.119,325267,4,0.917,-4.459,0.0504,0.177,110.163,0.0834,0.749,"67
",1
Don't Stay,Linkin Park,27gUeiai56GKF6TxvmPJut,0.488,1,0,0,187933,4,0.995,-3.096,0.108,0.00153,90.058,0.911,0.679,"57
",1
No Llevamos Ná,Los Delinquentes,3prpGgCxl2599Nu2cRi1tJ,0.828,9,1,0,160973,4,0.533,-8.869,0.107,0.238,110.923,0.449,0.963,"0
",1
Sparks,Coldplay,7D0RhFcb3CrfPuTJ0obrod,0.371,1,1,0.0517,227093,3,0.268,-10.506,0.0283,0.746,102.623,0.104,0.165,"71
",1
Trains,Porcupine Tree,21g7QVCF7OFqniIIOANiVY,0.462,9,0,0.0153,356380,4,0.767,-6.913,0.0356,0.0465,174.271,0.125,0.237,"0
",1
Trumpets,Flipsyde,19xn2hCe9zFx546igUxNwm,0.53,2,1,0.00379,236613,4,0.764,-6.315,0.0346,0.000388,105.971,0.148,0.135,"0
",1
You’ll Think Of Me,Keith Urban,1tcUtrQt5LyGZ3Gcu8LUTH,0.59,2,1,2.41E-06,293653,4,0.553,-8.738,0.0335,0.294,82.94,0.0938,0.502,"27
",1
Nymphetamine Fix,Cradle Of Filth,79rCZ7KrkgpT2k6wXVjxiL,0.462,0,0,0.0402,302360,3,0.905,-3.825,0.0438,0.00066,122.925,0.0839,0.253,"37
",1
Keep Your Hands Off My Girl,Good Charlotte,6bL0MK4OzqcOkMtvvXzgZu,0.594,1,1,0,205107,4,0.951,-3.08,0.149,0.0156,137.923,0.525,0.598,"0
",1
Bombtrack,Rage Against The Machine,2vnSm3DRlrMCcUuoxrOOxX,0.478,4,0,3.18E-05,243760,4,0.855,-7.438,0.121,0.0134,151.93,0.179,0.668,"0
",1
Dancing In The Backyard,Minor Majority,3qm5dJdf9PsFV9w8iABayx,0.612,11,0,0,225347,4,0.333,-8.057,0.0269,0.833,105.912,0.221,0.213,"0
",1
Helena,My Chemical Romance,5dTHtzHFPyi8TlTtzoz1J9,0.356,4,1,0,204733,4,0.96,-3.487,0.104,0.0142,125.921,0.209,0.0857,"74
",1
Frozen,Within Temptation,0eop8PozWfIRrfwgWonUHA,0.41,1,0,5.76E-06,268227,4,0.894,-4.507,0.0573,0.0386,143.906,0.0991,0.118,"0
",1
Boom,P.O.D.,6IW2XuyxBTCiw0JSiX0MTt,0.559,9,1,1.24E-05,190760,4,0.931,-5.863,0.0721,0.00318,90.911,0.0624,0.644,"45
",1
Colors,Crossfade,1ZtVN326V42hioNyRjU4P2,0.337,2,0,0,198533,4,0.835,-6.351,0.057,0.00174,87.561,0.0945,0.418,"63
",1
Beatles,Pereza,0NGFuO0CGKZQyJnsQRZlwI,0.658,2,1,0,219133,4,0.746,-5.097,0.0276,0.0365,122.001,0.0721,0.916,"33
",1
Sober And Irrelevant,In Flames,1t4WH75OZqBi1VTMQeOeOK,0.474,1,1,0.148,201947,4,0.991,-2.805,0.0851,8.42E-06,105.01,0.324,0.262,"0
",1
Dear Maria, Count Me In,16BwcRV9FduBgNIXqN0zp6,0.457,2,1,0,182787,4,0.887,-3.137,0.0878,0.00715,180.983,0.245,0.579,All Time Low,1
The Killing Moon,Echo & the Bunnymen,15049rGLXHwrWtE4euUb5C,0.522,7,1,0.0338,346280,4,0.85,-4.769,0.0361,0.132,124.216,0.295,0.71,"64
",1
Party Hard,Andrew W.K.,72arBimTMao2pv0lskTwkR,0.461,4,1,9.92E-06,184907,4,0.994,-3.413,0.0429,3.08E-05,162.171,0.156,0.751,"0
",1
Campus,Vampire Weekend,2qpQvKdVtxgTRu4q6xXrL7,0.637,7,1,0.0872,176467,4,0.704,-5.818,0.0658,0.22,162.959,0.0849,0.645,"47
",1
Closer,Nine Inch Nails,4Qxnaqb9Smbmb44HoMsFB7,0.562,10,0,0.652,373191,4,0.715,-8.62,0.0421,0.000244,90.008,0.118,0.533,"0
",1
Calleth You, Cometh I,2kvg4AwMIstkygdQhfFfSf,0.399,7,1,0.000274,272360,4,0.866,-2.078,0.049,0.00399,134.586,0.162,0.377,The Ark,1
I Don't Wanna Be In Love (Dance Floor Anthem),Good Charlotte,4YfoLeMK0VxSkXZH8bIU3e,0.64,6,1,0,244000,4,0.884,-2.609,0.0428,0.0226,124.968,0.187,0.573,"0
",1
Suzanne,Leonard Cohen,50LqU2nhdE3fmWOuqOjpjz,0.402,6,0,0.000278,227200,4,0.102,-21.048,0.0401,0.938,132.248,0.112,0.307,"52
",1
No More Mr. Nice Guy,Alice Cooper,6EH4t79u6Qv9cPeSnowYlu,0.498,11,0,0,187893,4,0.515,-11.985,0.0395,0.0936,127.761,0.1,0.616,"36
",1
Doo Wop (That Thing),Ms. Lauryn Hill,2bZfoRmADhlF5gMCSZ4pDS,0.535,2,0,0,320267,4,0.505,-8.926,0.245,0.0393,99.935,0.0923,0.495,"0
",1
Flower,Moby,2OyqO9IP2aiDhmmPMhBZaE,0.687,7,1,0.000326,206307,4,0.606,-5.92,0.0262,0.178,80.569,0.083,0.748,"0
",1
City Of Blinding Lights,U2,1F6tJQxkLDojD21hKrEzwJ,0.443,8,1,0.0447,347867,4,0.765,-4.104,0.0301,0.000224,139.138,0.111,0.179,"0
",1
