name,artist,id,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence,popularity,hollywood
Kala Aasman,Sifar,05JKlTb8UnTvOgwnIzr3Wm,0.543,11,0,0,235907,4,0.857,-5.002,0.0509,0.122,142.89,0.154,0.301,"18
",0
"Gerua (From ""Dilwale"")",Arijit Singh,6V0cw3ZOtm5oQJrSv4QluQ,0.376,11,0,1.96E-06,345559,4,0.668,-7.269,0.0497,0.635,87.457,0.294,0.404,"50
",0
"Matargashti (From ""Tamasha"")",Ranbir Kapoor,5u1M31CF2TPCoNWCevDiLM,0,11,1,0.873,4069,0,0.582,-12.788,0,0.0321,0,0,0,"0
",0
Wajah Tum Ho,Armaan Malik,3Ew9qXMEz3PYn2U6JTSD9f,0.601,5,0,1.18E-05,357644,4,0.688,-6.176,0.0255,0.357,104.006,0.115,0.232,"0
",0
Lamhein,Anmoll Mallik,4PdtB48KyAdGVupCFFRBi4,0.497,0,1,0,230271,4,0.775,-5.184,0.0342,0.521,140.126,0.0854,0.415,"16
",0
Boli Panieh,DJ Sanj,0Ta6z8DsfTxI2hfdZjOk7Q,0.609,1,0,1.29E-06,234507,4,0.886,-4.771,0.193,0.0944,96.944,0.0891,0.802,"38
",0
Badtameez Dil,Benny Dayal,1DeH44LJE7P0HHkBxxVgkq,0.799,2,0,0,253088,4,0.941,-2.212,0.077,0.251,106.025,0.174,0.795,"0
",0
Ilahi,Arijit Singh,6XkxvE6JSMasASjUvbDH7G,0.365,9,1,2.00E-05,231628,4,0.961,-5.678,0.11,0.178,131.982,0.0976,0.52,"0
",0
Dilliwaali Girlfriend,Sunidhi Chauhan,0TrR3CnkWjW8YCs2faYImT,0.7,6,0,3.07E-06,262191,4,0.944,-5.153,0.0584,0.0822,138.055,0.0869,0.897,"0
",0
Kabira,Tochi Raina,3xdYwWuZR0BPE6RKgHqfPS,0.586,2,1,0,224758,4,0.547,-6.753,0.0268,0.449,84.017,0.121,0.256,"0
",0
Jaguar (feat. Bohemia),Sukh-E Muzical Doctorz,4RFu1ZdN6Wxs1htwOiEpdg,0.673,9,0,0,167093,4,0.655,-7.638,0.202,0.465,90.061,0.268,0.734,"0
",0
Imaginary,Imran Khan,5RWiKqLr4lAQ9FTM8dpJ6u,0.754,2,1,0,199065,4,0.622,-7.2,0.0593,0.0231,100.027,0.131,0.238,"53
",0
Satisfya,Imran Khan,6HGoVbCUr63SgU3TjxEVj6,0.726,1,0,3.32E-05,180056,4,0.652,-7.764,0.11,0.00451,163.879,0.226,0.803,"70
",0
Dj Waley Babu (feat. Aastha Gill),Badshah,2SRv30X7NoYRZB62dX0UzH,0.959,1,1,0,169080,4,0.606,-5.754,0.219,0.345,110,0.126,0.783,"52
",0
Na Na Na Na,J Star,5GjxbFTZAMhrVfVrNrrwrG,0.905,3,1,1.44E-05,209730,4,0.863,-3.76,0.0413,0.376,95,0.0916,0.807,"49
",0
Wakhra Swag (feat. Badshah),Navv Inder,5WoIz3RtJAsdiDCHzOjo0c,0.795,7,0,2.00E-06,190500,4,0.641,-5.73,0.242,0.148,159.91,0.0824,0.736,"48
",0
The SRK Mix,Chai-Town,1Xs8FxIREVEemdZoOs8dIK,0.771,11,0,0,244545,4,0.521,-7.551,0.043,0.332,112.021,0.214,0.474,"8
",0
"Soch Na Sake (From ""Airlift"")",Arijit Singh,37NCZDUsrHTH3cBC5713Yg,0.498,9,1,0,280948,4,0.622,-7.404,0.0329,0.552,151.954,0.182,0.52,"0
",0
Janam Janam,Arijit Singh,4km0RUkMMFdx8iDuq36o2w,0.301,11,0,0,237897,3,0.581,-7.324,0.0422,0.602,132.051,0.0757,0.235,"57
",0
"Pinga (From ""Bajirao Mastani"")",Shreya Ghoshal,0zEc0X8eKTfoiIqW77ugyB,0.644,9,1,0,255169,4,0.84,-3.753,0.172,0.39,95.11,0.246,0.818,"37
",0
Saware,Arijit Singh,4xEbeg7XvzW8W8mPt41F8d,0.507,6,0,0.00143,321412,4,0.69,-6.37,0.0336,0.711,134.967,0.0798,0.285,"0
",0
Hulara,J Star,0A5xDWOEKHxxvz8VgTNQOC,0.903,3,0,0.00115,213812,4,0.924,-4.18,0.0508,0.0643,128.013,0.0664,0.859,"43
",0
Tere Bin,Sonu Nigam,48PIBa3vRQXMPLIYeke4Wn,0.486,0,1,0.00356,245082,3,0.323,-10.658,0.0376,0.913,180.065,0.101,0.407,"0
",0
Yahin Hoon Main,Ayushmann Khurrana,5wylP25v6JKlWas8dbAn4K,0.632,3,1,0,238133,4,0.551,-6.572,0.0279,0.0841,109.949,0.0989,0.474,"0
",0
Gazab Ka Hain Yeh Din,Arijit Singh,1fEOUOobUKurvldR8WgAr5,0.541,9,1,0,325905,4,0.655,-8.334,0.0357,0.688,105.053,0.294,0.39,"0
",0
Sanam Re,Mithoon,21f6JmDaT8pUCdtL6MxKth,0.576,7,0,0,308716,4,0.664,-6.608,0.0394,0.346,111.998,0.147,0.741,"0
",0
,,6E7tAO2CFJnVyYZMsv0oog,0.47,2,1,3.05E-05,270942,4,0.554,-6.667,0.0275,0.437,141.969,0.115,0.236,"0
",0
,,01OWLju63QtwxardhpliQs,0.43,4,1,4.78E-05,283115,3,0.448,-8.22,0.0274,0.388,163.638,0.111,0.237,"0
",0
,,3JKH8kPZmLVuZp4LzEhYow,0.49,0,1,0.000862,283220,4,0.371,-8.349,0.031,0.735,79.964,0.148,0.271,"0
",0
,,4FHZLSP760Nirqm6Edotdl,0.766,11,1,7.44E-05,264465,4,0.626,-6.934,0.154,0.0853,146.021,0.0818,0.718,"0
",0
,,0JSmMFKBpQlNwnwWaP7F94,0.582,2,0,0.00543,289019,4,0.641,-6.482,0.0462,0.32,81.974,0.227,0.146,"0
",0
Soch,Harrdy Sandhu,3OUtJspxPOrVCIeDC6S4S7,0.634,4,1,0,346972,4,0.666,-3.352,0.0503,0.777,139.966,0.144,0.473,"0
",0
Faasle,Shrey Singhal,4wCdrHfVkFjroVvGErX9Z2,0.425,0,0,0.000164,270387,4,0.542,-9.72,0.0344,0.469,169.838,0.224,0.368,"0
",0
Baaki Baatein Peene Baad (Shots) (feat. Badshah),Arjun Kanungo,2RBkVQwpkDeYytMTQwjyTk,0.566,7,0,0,220313,4,0.862,-6.02,0.105,0.0246,147.974,0.103,0.455,"56
",0
Khushamdeed,Sachin-Jigar,3PyYqCpBvH9l8xdj3rmOIh,0.687,5,1,0.00492,215520,4,0.331,-14.121,0.0366,0.781,129.945,0.151,0.392,"28
",0
Fursat,Arjun Kanungo,1pQS8KQd8fj2KRjnYBk0RD,0.465,7,1,0,276747,4,0.587,-6.078,0.0337,0.00271,122.001,0.138,0.309,"55
",0
"Kar Gayi Chull (From ""Kapoor & Sons (Since 1921)"")",Badshah,3Q8yDujnXxwRiZ4p6VqY7b,0.827,11,0,0.000322,187711,4,0.737,-5.473,0.0764,0.0316,121.99,0.211,0.873,"47
",0
Heer,Nucleya,38OBRKdlGEECMiTka5wEta,0.527,3,0,0.377,186303,4,0.731,-5.707,0.0399,0.00743,169.955,0.035,0.423,"0
",0
Laung Gawacha,Nucleya,1GhOfgGCrLhrMqQB6cFfZo,0.571,0,0,0.00916,213913,4,0.9,-4.855,0.037,0.00502,91.985,0.0952,0.414,"0
",0
Aaja,Nucleya,2LntjrwS2qOSCv3nGcKoeT,0.761,0,0,0.0115,271254,4,0.634,-7.981,0.0566,0.0152,92.061,0.0985,0.198,"0
",0
"Saadi Galli Aaja (From ""Nautanki Saala"")",Ayushmann Khurrana,0YuH7QCFXK0elodziM1cOU,0.734,2,1,2.52E-06,254055,4,0.833,-5.371,0.0307,0.182,109.019,0.149,0.706,"0
",0
Love Is Blind,Ramzi,5ZjLehg565RRYIwOok1aGJ,0.62,11,0,9.36E-06,233744,4,0.622,-6.767,0.051,0.584,85.934,0.131,0.682,"37
",0
Sachi Muchi,Mohit Chauhan,2sJz4jTjSoRuUwtCESrGeM,0.726,2,1,0,239569,4,0.573,-11.108,0.0508,0.303,115.978,0.181,0.616,"0
",0
Jag Ghoomeya,Rahat Fateh Ali Khan,4OlA5yLhCqE53ltbv5sQPT,0.536,11,1,1.13E-06,281992,4,0.577,-7.83,0.0344,0.49,82.927,0.103,0.618,"0
",0
Baby Ko Bass Pasand Hai,Ishita,525KWabfN34zABku2seVbc,0.858,8,1,4.43E-05,253283,4,0.747,-6.726,0.0765,0.0351,116.95,0.042,0.827,"0
",0
Aashayein,Salim Merchant,18JYVldmmghYRgdUhKu5y2,0.561,9,1,0,260142,4,0.71,-10.247,0.0486,0.232,114.996,0.0992,0.508,"0
",0
Buddhu Sa Mann,Amaal Mallik,1dxbiVeiV7nQ2V9qXnhJiB,0.644,10,1,0,206858,4,0.87,-4.816,0.0394,0.193,125.998,0.549,0.702,"58
",0
"Bolna (From ""Kapoor & Sons (Since 1921)"")",Tanishk Bagchi,3GrCQPpKqKzOcKfMAoqn82,0.488,5,1,4.26E-06,212832,3,0.403,-7.004,0.0272,0.598,131.496,0.434,0.495,"58
",0
Saathi Rey,Arko,6P0XrGFaGfNh0ObmhSTKW2,0.551,6,1,0,272000,4,0.387,-7.647,0.0375,0.361,81.222,0.109,0.255,"47
",0
Pyaar Ke Pal,KK,6GWchpKWsKkwR6jcl0yG6V,0.599,4,1,2.43E-05,359373,3,0.135,-12.376,0.0308,0.845,122.107,0.11,0.168,"47
",0
Javeda Zindagi - Tose Naina Laage,Kshitij Tarey,6wlpdQPwISQtisJqDfbeH7,0.529,1,0,4.76E-06,500427,4,0.619,-7.411,0.0341,0.515,129.883,0.105,0.26,"0
",0
Kamli,Sunidhi Chauhan,3UySEf4STA8n0pIpvKXLQ7,0.62,7,0,0,234737,4,0.926,-5.896,0.0986,0.172,175.103,0.277,0.733,"0
",0
Raat Raazi,Prateek Kuhad,3k458zzqcF9UeRfZqRbZYr,0.481,4,1,0.372,286957,4,0.254,-10.642,0.0307,0.756,105.418,0.103,0.138,"46
",0
Hamqadam,Shrey Singhal,6XILqCBlTliJkXpPXSq4eM,0.647,1,0,0.000194,213577,4,0.557,-5.323,0.0458,0.434,92.911,0.107,0.592,"0
",0
Teri Yaadein,Shrey Singhal,2HWqIOOwOapdx9SBbUwzxG,0.673,9,0,0.000306,258325,4,0.8,-6.061,0.0408,0.539,79.98,0.0572,0.549,"0
",0
Adhoora Hoon Main,Shrey Singhal,4cI1xGaJk9XEfsywh9QzWT,0.615,11,0,0.768,126981,4,0.428,-13.648,0.0403,0.00474,128.973,0.0959,0.749,"0
",0
,,4Kj7cdQEB235XFI2F7gWkR,0.383,2,1,7.89E-06,341186,4,0.547,-7.462,0.0372,0.396,155.355,0.122,0.16,"0
",0
"Kala Chashma (From ""Baar Baar Dekho"")",Amar Arshi,62IAQRWBe8XPVo35sQNMz4,0.806,0,1,2.63E-05,187115,4,0.837,-4.273,0.0774,0.107,106.046,0.272,0.922,"0
",0
Abhi Toh Party Shuru Hui Hai,Badshah,32gXFPGCthQJhWb3ygcf8v,0.811,3,0,2.18E-05,179776,4,0.814,-5.388,0.0667,0.00731,130.03,0.581,0.708,"0
",0
RayZR Mera Swag (feat. Aastha Gill),Badshah,7wEjJnTE339AxWZBPSZZNg,0.827,5,0,0,190000,4,0.757,-6.43,0.0759,0.3,149.956,0.135,0.778,"22
",0
Half Window Down,Ikka,0tsQ4AfXkMf0k0iwHquzUf,0.821,3,0,2.61E-05,215278,4,0.817,-5.336,0.174,0.145,146.386,0.736,0.78,"0
",0
Vroom Vroom,Simranjeet Singh,0FBVedbQtpBPFmjGI7ZmEL,0.762,7,1,0,221917,4,0.679,-5.193,0.0526,0.0417,89.979,0.116,0.403,"0
",0
"Tere Sang Yaara (From ""Rustom"")",Atif Aslam,0dsiP9fxmNQAmRzFECXflR,0.615,8,1,0,290940,4,0.6,-6.308,0.0337,0.649,76.028,0.0755,0.569,"0
",0
Amplifier,Imran Khan,3QXQ4dWNylnUsL5789LX1T,0.727,2,1,0,232907,4,0.714,-4.494,0.0872,0.0209,164.003,0.153,0.618,"0
",0
Bewafa,Imran Khan,5KOHWHZc5RWUQvCyTPMzkx,0.704,4,0,0,224853,4,0.563,-4.739,0.0297,0.594,94.037,0.133,0.0739,"0
",0
Aaja We Mahiya,Imran Khan,2TLHeCOsuEdUEoVTTpxsTV,0.639,10,1,0,232067,4,0.594,-6.497,0.0347,0.131,80.034,0.119,0.378,"0
",0
Hey Girl,Imran Khan,4rimogmlxzA0kUwLiO13Yr,0.833,5,0,0.00601,200667,4,0.777,-4.613,0.042,0.00176,126.989,0.31,0.494,"0
",0
Peli Waar,Imran Khan,3fdtchusC9eUysSBCiFhDx,0.726,8,0,0,190520,4,0.767,-3.989,0.0336,0.253,115.058,0.043,0.878,"0
",0
Chak Glass,Imran Khan,1wDmuP1rMYe2E1amlyodBk,0.769,2,1,0,188040,4,0.8,-5.785,0.0393,0.0114,119.961,0.0777,0.93,"0
",0
Nazar,Imran Khan,0MmfZVryKTMqQHU4QO3mHn,0.795,3,0,0.00171,185067,4,0.616,-5.867,0.0489,0.00845,130.055,0.0564,0.885,"0
",0
Superstar,Imran Khan,0oLOrF8CGdopdyefbCy7ei,0.886,8,0,0.000208,205760,4,0.752,-3.99,0.0466,0.0267,120.029,0.0651,0.962,"0
",0
Gora Gora Rang,Imran Khan feat. Mr Probz,6GKGwCHdiDXB6f2l1uhs8W,0.602,2,0,0,265640,4,0.777,-5.928,0.0318,0.0102,84.986,0.157,0.598,"0
",0
Bounce Billo,Imran Khan,257G4LSRDrtqEPO9kB4Gyw,0.854,5,0,0.00323,247067,4,0.632,-5.883,0.0535,0.0183,122.984,0.107,0.231,"0
",0
Ni Nachleh,Imran Khan feat. MC Spyder,6PZpSWX8d5UouiWDpH1sVv,0.837,0,1,1.06E-05,215400,4,0.801,-3.861,0.0585,0.0054,127.017,0.209,0.906,"0
",0
40 Pra,Imran Khan,6lMgUewh0vvtbPQZy8o5fm,0.849,7,1,0,192507,4,0.743,-4.276,0.103,0.00307,123.954,0.0491,0.875,"0
",0
Pata Chalgea,Imran Khan,6s17p6SaRdRY8P38JGk8RI,0.771,2,1,5.09E-06,285173,4,0.69,-7.379,0.174,0.0267,165.951,0.0647,0.423,"0
",0
Nai Reina,Imran Khan,4iQjcWvTDiHyRKRH5LcTh7,0.869,6,0,7.48E-06,184840,4,0.554,-5.604,0.0494,0.00647,113.327,0.0662,0.796,"0
",0
Qott Ghusian Da,Imran Khan,404sNBrNzTOivksJU3Dv4Z,0.817,9,1,0,178240,4,0.669,-5.893,0.189,0.0433,92.996,0.247,0.64,"0
",0
Khabar Nahi,Vishal-Shekhar,7Esjmr77c4SU5IlMtym7Ho,0.623,7,1,0,259120,4,0.758,-6.641,0.109,0.153,90.948,0.0622,0.436,"46
",0
,,5m8xkoBHzt1TvWqdfv3eOQ,0.578,2,1,0,223727,4,0.563,-5.897,0.0264,0.408,84,0.17,0.16,"0
",0
,,6DUJKGaQtjZO7e1BlVoT6l,0.554,4,1,0,263668,4,0.577,-6.625,0.0329,0.428,139.968,0.106,0.273,"0
",0
,,7fWnA2xP61NZOcfw4pdysY,0.486,11,0,0,310479,4,0.706,-5.558,0.0355,0.166,135.881,0.268,0.302,"0
",0
,,713ovQQR0NwjcLUqx6LHox,0.604,3,0,1.32E-06,331612,4,0.794,-6.777,0.038,0.193,109.99,0.312,0.306,"0
",0
,,2MHfimH1TfeLMDoh3apaXo,0.515,0,0,1.51E-06,280230,4,0.577,-6.767,0.0297,0.475,90.001,0.464,0.253,"0
",0
Humnava,Mithoon,5lLRB1nnTy1p8nFaH1Vdyf,0.341,4,0,2.07E-05,328854,4,0.478,-7.201,0.041,0.781,199.435,0.147,0.276,"51
",0
Tujhe Bhula Diya (Remix),Mohit Chauhan,6zUVS8BtNBXPRBPqMhfmHg,0.606,11,0,0.343,272066,4,0.917,-8.879,0.0599,0.23,135.019,0.275,0.7,"0
",0
Agar Tum Saath Ho,Alka Yagnik,70W29IwaPMRo86tCan6tqI,0.558,3,1,0.000212,341185,4,0.521,-8.798,0.0333,0.551,122.925,0.189,0.409,"0
",0
Balam Pichkari,Shalmali Kholgade,1pxASm29xBMYMH43Ww2Ugp,0.729,0,1,0,289933,4,0.945,-4.026,0.091,0.202,120.022,0.137,0.96,"0
",0
Subha Hone Na De,Mika Singh,2gd0o7VQD37XFF8eMikGSw,0.728,8,1,0.0744,288576,4,0.906,-4.442,0.0431,0.0684,131.961,0.161,0.529,"0
",0
Make Some Noise For The Desi Boyz,Bob,0I6uTH0OUssSHdI9UGc3LR,0.687,2,0,0,244063,4,0.951,-3.923,0.0944,0.0197,142.01,0.11,0.892,"0
",0
Make Some Noise For The Desi Boyz (Remix),Bob,76CuuPG9TBimC7irBUFUtj,0.642,7,1,0.0544,270786,4,0.973,-3.446,0.0372,0.000913,141.997,0.0766,0.742,"0
",0
Jhak Maar Ke,Neeraj Shridhar,4ZkuuUT5NIDh9EHJABEAin,0.792,3,1,2.94E-06,233170,4,0.917,-5.018,0.0608,0.25,95.031,0.102,0.692,"0
",0
Safarnama,Lucky Ali,277JZ0pkX8gvlT50gkHEL0,0.543,9,1,0.000827,251533,4,0.503,-10.252,0.0287,0.758,119.954,0.173,0.238,"0
",0
,,2lTIa0GUlq1ASNuRxXUTds,0.616,11,0,0,265026,4,0.757,-4.788,0.0554,0.173,128.035,0.154,0.361,"0
",0
,,3TlfZHGwF6PnRuL6MVJon3,0.519,5,0,0,262153,4,0.442,-6.318,0.0257,0.831,93.931,0.125,0.344,"0
",0
,,5euQYXveG7cSsbFZIUnKJE,0.652,0,0,0.000121,202123,4,0.562,-8.952,0.0313,0.496,119.968,0.327,0.636,"0
",0
,,3s8NqaKaYApMoL9NzqjywN,0.589,9,1,8.57E-06,231629,4,0.958,-6.129,0.0777,0.204,132.044,0.105,0.519,"0
",0
,,5qSj83QavWfIxHdwCnLuuY,0.556,2,1,0,325082,4,0.782,-4.739,0.0303,0.0233,114.945,0.476,0.377,"0
",0
"Tum Hi Ho Bandhu (From ""Cocktail"")",Neeraj Shridhar,2zZTXtLqCsICzEcztKjn47,0.714,11,0,0.000817,282012,4,0.892,-5.342,0.0516,0.00145,134.997,0.0462,0.899,"52
",0
Pehli Baar,Shankar Mahadevan,099ytUIqLrpZ9qSpQHs5lB,0.738,2,1,0,263838,4,0.735,-4.57,0.0366,0.00131,126.017,0.113,0.85,"0
",0
,,443jJdROJpDVhuPOx0aX46,0.59,11,0,0.000305,393979,4,0.417,-13.843,0.0313,0.408,100.012,0.101,0.551,"0
",0
Sadi Gali,Lehmber Hussainpuri,0n4l2ggyid1J2MUaAXzsCS,0.722,5,0,0.0102,264334,4,0.994,-2.922,0.0497,0.0204,129.979,0.184,0.774,"0
",0
Lucky Tu Lucky Me,Sachin-Jigar,7wVuc5To4LyVZvZllNSlpB,0.753,10,0,0,203019,4,0.99,-3.319,0.0578,0.0195,139.99,0.116,0.711,"40
",0
"Banjaara (From ""Ek Villain"")",Mohammed Irfan,67UKh6w5Yy0Y8rxuQn0jhb,0.654,1,0,0,336576,4,0.487,-6.988,0.0303,0.733,116.037,0.13,0.414,"0
",0
"Main Jahaan Rahoon (From ""Namastey London"")",Rahat Fateh Ali Khan,26q5bMeoH7C2K3Xye5QKnH,0.584,5,1,2.90E-05,382493,4,0.556,-8.98,0.0514,0.362,103.739,0.13,0.517,"43
",0
Classic Himesh Mashup,Himesh Reshammiya,7zSxcZCHxmWWSdQHoeRJaO,0.634,1,0,0,239365,4,0.767,-6.801,0.0429,0.0547,124.942,0.117,0.516,"0
",0
Patakha Guddi (Male Version),A.R. Rahman,3ci2zg0zWVD7YuFXzXMGnD,0.695,7,0,3.97E-06,357826,4,0.767,-7.037,0.0643,0.054,130.994,0.173,0.727,"0
",0
Yun Hi Chala Chal,Udit Narayan,0parzESVTbEf99RIAW0IZw,0.823,9,1,0,447242,4,0.657,-9.498,0.056,0.155,106.369,0.0601,0.888,"0
",0
,,1EjyN3XVTkQPQhvcKeHveS,0.572,8,1,0,218122,4,0.438,-6.631,0.0274,0.727,98.945,0.101,0.37,"0
",0
Afreen Afreen (Coke Studio Season 9),Rahat Fateh Ali Khan,7pBcon5GqvUfn58HRfF8wv,0.386,8,1,0,400000,4,0.558,-4.525,0.045,0.709,187.27,0.121,0.514,"49
",0
Tajdar-E-Haram Coke Studio Season 8,Atif Aslam,2TuNVD5u5iAslHp0moLlTn,0.436,2,1,0,616509,4,0.554,-6.635,0.0341,0.237,100.059,0.116,0.396,"53
",0
"Ae Dil Hai Mushkil Title Track (From ""Ae Dil Hai Mushkil"")",Pritam,79jYT83v4bMOWEgwjQxSx2,0.495,3,0,0,269032,4,0.654,-6.639,0.0679,0.713,123.896,0.165,0.35,"55
",0
"Bulleya (From ""Ae Dil Hai Mushkil"")",Pritam,0edt0Ar7ewLkMqy0jUtSWm,0.552,2,0,0,348966,4,0.769,-4.504,0.0465,0.497,86.957,0.112,0.702,"47
",0
"Jaago (From ""Rock On 2"")",Farhan Akhtar,2ufwVJUdtlTRker3Ueimgi,0.574,9,0,0.000515,338274,4,0.758,-5.841,0.0361,0.0281,106.93,0.128,0.111,"0
",0
Bass Rani,Nucleya,1wPhdP1cd8z4G7Gz7xIJfZ,0.768,4,1,0.000442,146617,4,0.576,-12.326,0.0755,0.00705,108.081,0.0735,0.248,"0
",0
"Mere Sang (From ""New York"")",Sunidhi Chauhan,2jfVXaSzGQlj0xzTdWZrgX,0.533,0,1,4.29E-06,390101,4,0.527,-10.257,0.0397,0.673,114.929,0.114,0.58,"0
",0
Feel it Sohniye,Bonafide,2Pm0G9SfBfMqE62ER2P3Mc,0.517,11,0,4.84E-06,237855,4,0.83,-3.662,0.299,0.0447,215.632,0.0155,0.926,"26
",0
"Channa Mereya (From ""Ae Dil Hai Mushkil"")",Pritam,1plFCZ6QFAjSRutT02GTCn,0.476,9,0,2.49E-05,289333,4,0.788,-4.821,0.0446,0.237,90.066,0.106,0.746,"52
",0
,,0s7MQ9u5us1w3WiCWFihwe,0.887,0,0,4.82E-06,197642,4,0.413,-7.837,0.109,0.25,92.02,0.0864,0.464,"0
",0
So Much feat. Kardinal Offishall,Raghav,27XJJ1jyHUF5DUHtGjYirh,0.655,5,1,0,212561,4,0.892,-5.268,0.133,0.0037,124.055,0.601,0.463,"0
",0
Lambi Judai,Pritam,3mFDF0ulC4tyOFC4bB67Kd,0.649,5,0,0.028,288040,4,0.792,-5.576,0.0453,0.0623,112.086,0.0646,0.733,"40
",0
Baliye (Laung Gawacha) [Coke Studio Season 9],Qurat-Ul-Ain Baloch,63LTVXh5TujgeB202CbqGa,0.477,0,1,0,454500,4,0.859,-4.585,0.046,0.0237,154.946,0.0503,0.426,"34
",0
"The Breakup Song (From ""Ae Dil Hai Mushkil"")",Pritam,7os7Ce1QfpEcYqIYP7yKUY,0.818,11,1,0,252632,4,0.93,-2.982,0.247,0.33,113.988,0.658,0.831,"37
",0
"Love You Zindagi (From ""Dear Zindagi"")",Amit Trivedi,0tZMTCvEzXWz7AvjzIPf1H,0.688,3,1,0.0301,232505,4,0.701,-7.505,0.0298,0.06,110.019,0.271,0.385,"39
",0
Jungli Sher,DIVINE,04i2uLdBAfCSYjQzZqspDa,0.597,0,1,0,186943,4,0.748,-5.906,0.223,0.0448,165.907,0.626,0.73,"44
",0
"Jo Wada Kiya Woh Nibhana Padega - From ""Taj Mahal""",Mohammed Rafi,2mKof2ayCcSMUMHcMt57e3,0.453,8,0,0.789,195800,4,0.396,-11.499,0.045,0.972,158.14,0.254,0.597,"0
",0
Aaj Jaane Ki Zid Na Karo (feat. Rohini Ravada),Shankar Tucker,7BLyGXLdduE6j2ztIuo36V,0.635,5,1,6.13E-05,277875,1,0.317,-11.611,0.0278,0.88,101.003,0.0719,0.238,"0
",0
Baatein Ye Kabhi Na - Male,Jeet Gannguli,0PxMHdQ6bSz9q0eJj3kJzb,0.558,1,0,3.05E-06,289013,4,0.506,-6.761,0.0236,0.704,90.001,0.0896,0.358,"43
",0
Freak,Rishi Rich Project,4VhNqftDQvaYHNXjOX8XnK,0.771,5,0,0,174454,4,0.817,-4.462,0.0646,0.0192,127.963,0.0601,0.615,"0
",0
Mere Gully Mein (feat. Naezy),DIVINE,4NEdR5Yo8D2KwL7Y9KW7EH,0.744,9,1,0,182934,4,0.813,-7.401,0.154,0.000514,108.056,0.0685,0.149,"45
",0
"Malhari (From ""Bajirao Mastani"")",Vishal Dadlani,7EvAlx0lOLbZgCKH50wnUU,0.507,1,0,0,244048,3,0.932,-4.501,0.0762,0.0592,114.961,0.302,0.311,"50
",0
"Ajj Din Chadheya (From ""Love Aaj Kal "")",Rahat Fateh Ali Khan,7N30pzJGFwnYU8iuzxWS7l,0.585,9,1,6.70E-06,315013,4,0.687,-4.553,0.0724,0.551,85.871,0.121,0.815,"44
",0
Tu Aashiqui Hai,Vishal-Shekhar,2vuhZrEHS25D8xNQTSvuuj,0.349,2,1,5.29E-06,368547,4,0.596,-9.313,0.0364,0.177,120.009,0.336,0.329,"41
",0
Khaireyan De Naal,Shafqat Amanat Ali,0WxdqHRbdQ1R83ZvZ0qerN,0.46,3,1,0.000186,276558,4,0.402,-12.184,0.0306,0.6,140.063,0.116,0.576,"16
",0
"Mehram - From ""Kahaani 2""",Arijit Singh,2G2zUS3uHS1jwViZI8utUQ,0.574,4,1,0,278507,4,0.58,-6.453,0.0282,0.384,133.993,0.0887,0.213,"0
",0
Tu Hi Hai,Amit Trivedi,5b9x5sRIzAgXQw0dhGORO1,0.707,4,1,1.81E-06,199644,4,0.501,-7.389,0.0372,0.387,93.978,0.095,0.542,"52
",0
Taarefon Se,Amit Trivedi,2uwZSBvQer73esf6tV1wQG,0.605,2,1,0.00112,278239,4,0.437,-9.023,0.0293,0.76,125.906,0.111,0.301,"50
",0
Aaur Main Khush Hoon,Ash King,03nHeD59X7lK0T0AhPF1ih,0.758,7,1,3.69E-06,228500,4,0.341,-9.307,0.0365,0.85,94.026,0.208,0.702,"0
",0
Janay Na Tu (Coke Studio Season 9),Ali Khan,4DhadmYDxp6Ms11HIdZQaC,0.537,7,0,1.48E-06,400000,4,0.786,-6.838,0.0372,0.514,119.99,0.111,0.174,"31
",0
"The Humma Song (From ""OK Jaanu"")",A.R. Rahman,7Ck2si1vtgdPXdKGtWGGXr,0.721,0,0,0.000137,179658,5,0.65,-6.95,0.136,0.0115,130.491,0.34,0.391,"52
",0
"Ok Jaanu Title Track (From ""OK Jaanu"")",A.R. Rahman,6NrGV8OGzgsbRXQMnlGk66,0.598,9,1,5.84E-06,206250,4,0.887,-6.992,0.0802,0.0284,159.977,0.166,0.704,"36
",0
Memories - Episode 05,Nucleya,3RvnIwzLJXPUub7Lb6sX11,0.563,6,0,0.104,240000,4,0.83,-7.555,0.0312,0.0251,106.023,0.0876,0.593,"37
",0
Ek Dafaa (Chinnamma),Arjun Kanungo,5UUUVNhL8ovCvunS9BZ15C,0.5,2,1,0,222722,4,0.699,-6.075,0.0914,0.0095,163.946,0.062,0.637,"44
",0
Enna Sona,A.R. Rahman,6bdpj89aYEBjhpsenXAsmO,0.717,7,0,1.43E-06,213632,4,0.416,-9.875,0.0303,0.635,100.026,0.0976,0.381,"63
",0
Mast Qalandar - Bonus Track,Sami Yusuf,4CpDiF2vzmxFDeVgr30gN2,0.687,11,0,0.00089,261250,4,0.772,-6.316,0.0376,0.641,96.047,0.395,0.956,"16
",0
Chahat,Zack Knight,2GXs2rslAN5rzAZq4y5Knw,0.699,0,1,2.09E-06,198367,4,0.465,-7.238,0.0303,0.525,97.898,0.126,0.499,"39
",0
